Title: The Carnegie Supernova Project I: Third Photometry Data Release of 
       Low-Redshift Type Ia Supernovae and Other White Dwarf Explosions  
Authors: Krisciunas K., Contreras C., Burns C.R., Phillips M.M., 
         Stritzinger M.D., Morrell N., Hamuy M., Anais J., Boldt L., Busta L., 
         Campillay A., Castellon S., Folatelli G., Freedman W.L., Gonzalez C., 
         Hsiao E.Y., Krzeminski W., Persson S.E., Roth M., Salgado F., Seron J.,
         Suntzeff N.B., Torres S., Filippenko A.V., Li W., Madore B.F., 
         Depoy D.L., Marshall J.L., Rheault J.-P., Villanueva S. 
Table: Infrared Photometry of SNe in Natural System of du Pont (+WIRC)
================================================================================
Byte-by-byte Description of file: ajaa8df0t12_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units   Label  Explanations
--------------------------------------------------------------------------------
   1-  8 A8     ---     SN     Supernova identifier
  10- 19 F10.2  d       JD     Julian Date of observation 
  21- 26 F6.3   mag     Ymag   Final, apparent Y band magnitude (1)
  28- 32 F5.3   mag   e_Ymag   The 1{sigma} uncertainty in Ymag (1)
  34- 39 F6.3   mag     Jmag   Final, apparent J band magnitude (1)
  41- 45 F5.3   mag   e_Jmag   The 1{sigma} uncertainty in Jmag (1)
  47- 52 F6.3   mag     Hmag   Final, apparent H band magnitude (1)
  54- 58 F5.3   mag   e_Hmag   The 1{sigma} uncertainty in Hmag (1)
--------------------------------------------------------------------------------
Note (1): A 0.000 {+/-} 0.000 indicates no data.
--------------------------------------------------------------------------------
SN2004ef 2453269.70 17.897 0.042 17.946 0.056 17.817 0.096 
SN2004ef 2453269.68  0.000 0.000 17.919 0.068  0.000 0.000 
SN2004ef 2453277.63 17.835 0.025 18.679 0.049 17.764 0.050 
SN2004ef 2453277.64  0.000 0.000 18.559 0.047 17.829 0.052 
SN2004ef 2453281.59 17.590 0.021 18.463 0.036 17.747 0.037 
SN2004ef 2453281.60 17.574 0.021 18.384 0.036 17.732 0.039 
SN2004ef 2453328.58 19.161 0.051  0.000 0.000  0.000 0.000 
SN2004ef 2453328.59 19.211 0.061  0.000 0.000  0.000 0.000 
SN2004eo 2453269.60 16.133 0.017 16.024 0.008 16.157 0.027 
SN2004eo 2453269.60  0.000 0.000 16.006 0.009 16.081 0.027 
SN2004eo 2453270.57 16.009 0.007 15.853 0.007 16.036 0.014 
SN2004eo 2453270.57 15.993 0.007 15.904 0.007 16.003 0.015 
SN2004eo 2453271.52 15.867 0.006 15.747 0.006 15.885 0.017 
SN2004eo 2453271.54 15.856 0.006 15.721 0.006 15.895 0.016 
SN2004eo 2453272.51 15.747 0.006 15.637 0.006 15.761 0.016 
SN2004eo 2453272.52 15.759 0.006 15.638 0.006 15.797 0.015 
SN2004eo 2453277.53 15.752 0.006 15.562 0.006 15.792 0.018 
SN2004eo 2453277.54 15.766 0.007 15.555 0.006 15.849 0.018 
SN2004eo 2453281.52 16.085 0.008 15.842 0.006 16.019 0.018 
SN2004eo 2453281.53 16.081 0.007 15.829 0.007 16.055 0.016 
SN2004eo 2453301.52 15.640 0.007 16.642 0.015 15.887 0.021 
SN2004eo 2453301.53 15.634 0.006 16.631 0.014 15.887 0.020 
SN2004eo 2453306.55 15.512 0.007 16.456 0.009 15.922 0.019 
SN2004eo 2453306.56 15.503 0.006 16.442 0.009 15.954 0.018 
SN2004eo 2453338.52  0.000 0.000  0.000 0.000 17.727 0.079 
SN2004ey 2453300.57  0.000 0.000 15.512 0.006  0.000 0.000 
SN2004ey 2453300.58  0.000 0.000 15.582 0.009  0.000 0.000 
SN2004ey 2453301.62 15.730 0.008 15.505 0.006 15.844 0.058 
SN2004ey 2453301.63 15.712 0.008 15.518 0.006 15.788 0.054 
SN2004ey 2453306.61 16.178 0.009 15.820 0.013 16.051 0.054 
SN2004ey 2453306.61 16.164 0.009 15.826 0.013 16.128 0.059 
SN2004ey 2453311.53 16.486 0.011 16.310 0.011 16.296 0.058 
SN2004ey 2453311.53 16.511 0.011 16.279 0.010 16.274 0.058 
SN2004ey 2453327.57 16.079 0.009 17.134 0.014 16.007 0.054 
SN2004ey 2453327.58 16.077 0.008 17.076 0.013 15.989 0.054 
SN2004ey 2453338.56 15.569 0.009 16.653 0.012 16.111 0.063 
SN2004ey 2453338.56 15.572 0.009 16.649 0.013 16.086 0.058 
SN2004ey 2453342.53  0.000 0.000 17.046 0.019 16.334 0.066 
SN2004ey 2453342.54  0.000 0.000 16.938 0.018 16.298 0.067 
SN2004ey 2453358.55  0.000 0.000  0.000 0.000 17.146 0.079 
SN2004ey 2453358.55  0.000 0.000  0.000 0.000 17.124 0.075 
SN2004gs 2453362.78 17.645 0.029 17.933 0.030  0.000 0.000 
SN2004gs 2453362.80 17.663 0.030 17.921 0.030  0.000 0.000 
SN2004gs 2453363.81 17.638 0.021 17.990 0.031 17.741 0.042 
SN2004gs 2453363.82 17.681 0.024 18.063 0.035  0.000 0.000 
SN2004gs 2453366.78 17.637 0.044 18.322 0.039 17.787 0.046 
SN2004gs 2453366.79 17.774 0.045 18.257 0.035 17.831 0.046 
SN2004gs 2453374.77 17.357 0.019 18.271 0.040 17.576 0.040 
SN2004gs 2453374.77 17.378 0.019 18.257 0.037 17.653 0.043 
SN2004gs 2453375.77 17.297 0.020 18.158 0.031 17.726 0.042 
SN2004gs 2453375.78 17.284 0.019 18.245 0.036  0.000 0.000 
SN2004gs 2453385.76 17.495 0.019 18.630 0.046 18.189 0.052 
SN2004gs 2453385.77 17.522 0.021 18.602 0.040  0.000 0.000 
SN2004gs 2453388.74 17.728 0.019 18.859 0.056  0.000 0.000 
SN2004gs 2453388.75 17.761 0.020 18.936 0.052  0.000 0.000 
SN2004gs 2453393.75 18.040 0.021  0.000 0.000  0.000 0.000 
SN2004gs 2453404.70 18.598 0.031 20.210 0.110  0.000 0.000 
SN2004gs 2453404.69 18.602 0.028  0.000 0.000  0.000 0.000 
SN2004gu 2453374.87 18.728 0.045 19.006 0.059  0.000 0.000 
SN2004gu 2453374.88 18.738 0.094 19.060 0.062  0.000 0.000 
SN2004gu 2453386.85 18.293 0.034  0.000 0.000 18.665 0.051 
SN2004gu 2453386.84 18.299 0.036  0.000 0.000  0.000 0.000 
SN2004gu 2453398.86 17.785 0.033 18.704 0.036 18.298 0.043 
SN2004gu 2453398.89 17.836 0.034  0.000 0.000  0.000 0.000 
